Quantify Compound Summary Report 

Printed Wed Feb 02 11:09:36 2022

Compound 1:  GLY_FOMC_qn

	#	Name	Sample Text	RT	Area
111	111	U1_201211_111	20190818_S_3-GLY	4.23	16870
112	112	U1_201211_112	20190818_S_4-GLY	4.23	15995
113	113	U1_201211_113	20190818_S_5-GLY	4.23	16600
114	114	U1_201211_114	20190818_S_6-GLY	4.23	13326
115	115	U1_201211_115	20190818_S_7-GLY	4.23	14080
116	116	U1_201211_116	20190818_S_8_9-GLY	4.23	11921
117	117	U1_201211_117	20190818_S_10_12-GLY	4.24	12292
118	118	U1_201211_118	Blank	4.01	3
119	119	U1_201211_119	Sta 0.1 µg/ml	4.24	13920
120	120	U1_201211_120	Blank	3.99	1
121	121	U1_201211_121	20200617_S_1_4-GLY	4.23	11336
122	122	U1_201211_122	20200617_S_5-GLY	4.23	10118
123	123	U1_201211_123	20200617_S_6-GLY	4.23	11115
124	124	U1_201211_124	20200617_S_7-GLY	4.23	6732
125	125	U1_201211_125	20200617_S_8_9-GLY	4.23	10255
126	126	U1_201211_126	20200617_S_10_12-GLY	4.23	10792
127	127	U1_201211_127	20200813_S_1_2-GLY	4.23	10294
128	128	U1_201211_128	20200813_S_3-GLY	4.23	9922
129	129	U1_201211_129	20200813_S_4-GLY	4.23	11007
130	130	U1_201211_130	Blank	4.03	8
131	131	U1_201211_131	Sta 0.1 µg/ml	4.23	14448
132	132	U1_201211_132	Blank	4.05	5
133	133	U1_201211_133	20200813_S_5-GLY	4.23	9919
134	134	U1_201211_134	20200813_S_6-GLY	4.23	9366
135	135	U1_201211_135	20200813_S_7-GLY	4.23	10115
136	136	U1_201211_136	20200813_S_8_12-GLY	4.23	9850
137	137	U1_201211_137	20200816_S_1-GLY	4.23	13384
138	138	U1_201211_138	20200816_S_2-GLY	4.23	13364
139	139	U1_201211_139	20200816_S_3-GLY	4.23	12568
140	140	U1_201211_140	20200816_S_4-GLY	4.23	14394
141	141	U1_201211_141	20200816_S_5-GLY	4.23	12439
142	142	U1_201211_142	Blank	3.95	4
143	143	U1_201211_143	Sta 0.1 µg/ml	4.23	13889
144	144	U1_201211_144	Blank	4.08	11
145	145	U1_201211_145	20201008_S_1_12-GLY	4.23	10436
146	146	U1_201211_146	20201023_S_1_2-GLY	4.23	9623
147	147	U1_201211_147	20201023_S_3-GLY	4.23	11474
148	148	U1_201211_148	20201023_S_4-GLY	4.23	10899
149	149	U1_201211_149	20201023_S_5-GLY	4.23	10471
150	150	U1_201211_150	20201023_S_6-GLY	4.23	10798
151	151	U1_201211_151	20201023_S_7-GLY	4.23	10817
152	152	U1_201211_152	20201023_S_8-GLY	4.23	11776
153	153	U1_201211_153	GLY-RS-QC1 0.2	4.23	13332
154	154	U1_201211_154	GLY-RS-QC2 0.5	4.23	13846
155	155	U1_201211_155	Blank	3.69	9
156	156	U1_201211_156	Sta 0.1 µg/ml	4.23	13074
157	157	U1_201211_157	Blank	3.96	4
158	158	U1_201211_158	Sta Blank	4.23	11828
159	159	U1_201211_159	Sta 0.005 µg/ml	4.23	12389
160	160	U1_201211_160	Sta 0.01 µg/ml	4.23	9764
161	161	U1_201211_161	Sta 0.02 µg/ml	4.23	11834
162	162	U1_201211_162	Sta 0.05 µg/ml	4.23	11440
163	163	U1_201211_163	Sta 0.1 µg/ml	4.23	10989
164	164	U1_201211_164	Sta 0.2 µg/ml	4.23	11485
165	165	U1_201211_165	Sta 0.5 µg/ml	4.23	11898
166	166	U1_201211_166	Sta 1 µg/ml	4.23	12701
167	167	U1_201211_167	Sta 2 µg/ml	4.22	14513
168	168	U1_201211_168	Blank	3.90	2
169	169	U1_201211_169	Sta 0.1 µg/ml	4.23	10802
170	170	U1_201211_170	Blank	3.97	11
171	171	U1_201211_171	Blank	3.99	8

Compound 4:  AMPA_FMOC_qn

	#	Name	Sample Text	RT	Area
1	1	U1_201211_001	Sta 0.1µg/ml	5.03	5938
2	2	U1_201211_002	Sta 0.1µg/ml	5.02	5736
3	3	U1_201211_003	Blank	4.79	9
4	4	U1_201211_004	Sta 0 µg/ml	4.84	13
5	5	U1_201211_005	Sta 0.005µg/ml	5.01	412
6	6	U1_201211_006	Sta 0.01µg/ml	5.02	539
7	7	U1_201211_007	Sta 0.02µg/ml	5.02	1272
8	8	U1_201211_008	Sta 0.05µg/ml	5.02	2960
9	9	U1_201211_009	Sta 0.1µg/ml	5.02	5004
10	10	U1_201211_010	Sta 0.2µg/ml	5.01	11152
11	11	U1_201211_011	Sta 0.5µg/ml	5.01	26352
12	12	U1_201211_012	Sta 1 µg/ml	5.01	57634
13	13	U1_201211_013	Sta 2 µg/ml	5.00	119646
14	14	U1_201211_014	Blank	4.78	3
15	15	U1_201211_015	Sta 0.1 µg/ml	5.01	5713
16	16	U1_201211_016	Blank	4.97	1
17	17	U1_201211_017	XY-BLANK	5.02	195
18	18	U1_201211_018	XY-0.5 Spiked	5.01	2028
19	19	U1_201211_019	Blank	5.02	80
20	20	U1_201211_020	GLY-QC1 - 0.2	4.78	4
21	21	U1_201211_021	GLY-QC2 - 0.5	5.01	1349
22	22	U1_201211_022	GLY-QC3 - 1	5.01	2044
23	23	U1_201211_023	Blank	4.76	3
24	24	U1_201211_024	Sta 0.1 µg/ml	5.01	4864
25	25	U1_201211_025	Blank	4.82	7
26	26	U1_201211_026	20190528_W_1-GLY	4.87	8
27	27	U1_201211_027	20190528_W_2-GLY	4.81	4
28	28	U1_201211_028	20190528_W_3-GLY	4.74	6
29	29	U1_201211_029	20190528_W_4-GLY	4.84	4
30	30	U1_201211_030	20190528_W_5-GLY	4.79	2
31	31	U1_201211_031	20190528_W_6-GLY	4.84	2
32	32	U1_201211_032	20190528_W_7-GLY	5.02	9
33	33	U1_201211_033	20190528_W_8_12-GLY	4.82	1
34	34	U1_201211_034	Blank	4.71	2
35	35	U1_201211_035	Sta 0.1 µg/ml	5.00	4994
36	36	U1_201211_036	Blank	4.71	7
37	37	U1_201211_037	20190818_W_1-GLY	4.84	5
38	38	U1_201211_038	20190818_W_2-GLY	4.78	49
39	39	U1_201211_039	20190818_W_3-GLY	4.82	12
40	40	U1_201211_040	20190818_W_4-GLY	4.81	3
41	41	U1_201211_041	20190818_W_5-GLY	4.68	2
42	42	U1_201211_042	20190818_W_6-GLY	4.85	9
43	43	U1_201211_043	20190818_W_7-GLY	4.91	3
44	44	U1_201211_044	20190818_W_8_9-GLY	4.86	6
45	45	U1_201211_045	20190818_W_10_12-GLY	4.80	8
46	46	U1_201211_046	Blank	4.82	7
47	47	U1_201211_047	Sta 0.1 µg/ml	5.00	5496
48	48	U1_201211_048	Blank	4.79	5
49	49	U1_201211_049	20200617_W_1_4-GLY	4.78	6
50	50	U1_201211_050	20200617_W_5-GLY	4.84	7
51	51	U1_201211_051	20200617_W_6-GLY	4.78	5
52	52	U1_201211_052	20200617_W_7-GLY	4.81	5
53	53	U1_201211_053	20200617_W_8_9-GLY	4.83	2
54	54	U1_201211_054	20200617_W_10_12-GLY	4.86	4
55	55	U1_201211_055	20200813_W_1_2-GLY	4.87	8
56	56	U1_201211_056	20200813_W_3-GLY	4.59	5
57	57	U1_201211_057	20200813_W_4-GLY	5.01	24
58	58	U1_201211_058	Blank	4.84	2
59	59	U1_201211_059	Sta 0.1 µg/ml	5.00	5982
60	60	U1_201211_060	Blank	4.76	5
61	61	U1_201211_061	20200813_W_5-GLY	4.84	4
62	62	U1_201211_062	20200813_W_6-GLY	4.65	8
63	63	U1_201211_063	20200813_W_7-GLY	4.93	9
64	64	U1_201211_064	20200813_W_8_12-GLY	5.00	43
65	65	U1_201211_065	20200816_W_1-GLY	4.83	6
66	66	U1_201211_066	20200816_W_2-GLY	4.96	11
67	67	U1_201211_067	20200816_W_3-GLY	4.99	30
68	68	U1_201211_068	20200816_W_4-GLY	5.02	4
69	69	U1_201211_069	20200816_W_5-GLY	4.96	10
70	70	U1_201211_070	Blank	4.85	6
71	71	U1_201211_071	Sta 0.1 µg/ml	5.01	5531
72	72	U1_201211_072	Blank	4.82	13
73	73	U1_201211_073	Sta Blank	4.85	1
74	74	U1_201211_074	Sta 0.005 µg/ml	5.01	363
75	75	U1_201211_075	Sta 0.01 µg/ml	5.00	711
76	76	U1_201211_076	Sta 0.02 µg/ml	5.01	1512
77	77	U1_201211_077	Sta 0.05 µg/ml	5.00	3004
78	78	U1_201211_078	Sta 0.1 µg/ml	5.01	5841
79	79	U1_201211_079	Sta 0.2 µg/ml	5.00	11238
80	80	U1_201211_080	Sta 0.5 µg/ml	5.00	30159
81	81	U1_201211_081	Sta 1 µg/ml	5.00	70396
82	82	U1_201211_082	Sta 2 µg/ml	5.00	143408
83	83	U1_201211_083	Blank	4.94	2
84	84	U1_201211_084	Sta 0.1 µg/ml	5.01	6420
85	85	U1_201211_085	Blank	4.82	6
86	86	U1_201211_086	20201008_W_1_12-GLY	5.01	246
87	87	U1_201211_087	20201023_W_1_2-GLY	4.76	3
88	88	U1_201211_088	20201023_W_3-GLY	4.88	7
89	89	U1_201211_089	20201023_W_4-GLY	4.78	4
90	90	U1_201211_090	20201023_W_5-GLY	5.05	107
91	91	U1_201211_091	20201023_W_6-GLY	4.77	14
92	92	U1_201211_092	20201023_W_7-GLY	4.84	5
93	93	U1_201211_093	20201023_W_8-GLY	4.78	1
94	94	U1_201211_094	20201023_W_9_12-GLY	5.00	34
95	95	U1_201211_095	Blank	4.84	3
96	96	U1_201211_096	Sta 0.1 µg/ml	5.00	5630
97	97	U1_201211_097	Blank	4.79	3
98	98	U1_201211_098	20190528_S_1-GLY	5.00	1048
99	99	U1_201211_099	20190528_S_2-GLY	5.01	994
100	100	U1_201211_100	20190528_S_3-GLY	5.00	1262
101	101	U1_201211_101	20190528_S_4-GLY	5.00	1266
102	102	U1_201211_102	20190528_S_5-GLY	4.99	1267
103	103	U1_201211_103	20190528_S_6-GLY	5.00	1335
104	104	U1_201211_104	20190528_S_7-GLY	4.99	1551
105	105	U1_201211_105	20190528_S_8_12-GLY	5.00	2011
106	106	U1_201211_106	Blank	4.76	8
107	107	U1_201211_107	Sta 0.1 µg/ml	5.00	5659
108	108	U1_201211_108	Blank	4.82	7
109	109	U1_201211_109	20190818_S_1-GLY	5.01	546
110	110	U1_201211_110	20190818_S_2-GLY	4.99	575
111	111	U1_201211_111	20190818_S_3-GLY	5.00	540
112	112	U1_201211_112	20190818_S_4-GLY	5.00	439
113	113	U1_201211_113	20190818_S_5-GLY	5.01	754
114	114	U1_201211_114	20190818_S_6-GLY	5.00	596
115	115	U1_201211_115	20190818_S_7-GLY	5.01	793
116	116	U1_201211_116	20190818_S_8_9-GLY	4.99	964
117	117	U1_201211_117	20190818_S_10_12-GLY	5.00	1220
118	118	U1_201211_118	Blank	4.69	3
119	119	U1_201211_119	Sta 0.1 µg/ml	5.00	4780
120	120	U1_201211_120	Blank	5.00	3
121	121	U1_201211_121	20200617_S_1_4-GLY	4.99	1721
122	122	U1_201211_122	20200617_S_5-GLY	5.00	2188
123	123	U1_201211_123	20200617_S_6-GLY	4.99	2007
124	124	U1_201211_124	20200617_S_7-GLY	4.99	1757
125	125	U1_201211_125	20200617_S_8_9-GLY	4.99	2252
126	126	U1_201211_126	20200617_S_10_12-GLY	5.00	2369
127	127	U1_201211_127	20200813_S_1_2-GLY	4.99	463
128	128	U1_201211_128	20200813_S_3-GLY	5.01	1274
129	129	U1_201211_129	20200813_S_4-GLY	5.00	1613
130	130	U1_201211_130	Blank	4.85	2
131	131	U1_201211_131	Sta 0.1 µg/ml	5.00	5381
132	132	U1_201211_132	Blank	4.88	1
133	133	U1_201211_133	20200813_S_5-GLY	5.00	1532
134	134	U1_201211_134	20200813_S_6-GLY	4.99	1055
135	135	U1_201211_135	20200813_S_7-GLY	5.00	904
136	136	U1_201211_136	20200813_S_8_12-GLY	4.99	1047
137	137	U1_201211_137	20200816_S_1-GLY	5.00	1289
138	138	U1_201211_138	20200816_S_2-GLY	5.00	1008
139	139	U1_201211_139	20200816_S_3-GLY	5.00	1187
140	140	U1_201211_140	20200816_S_4-GLY	4.99	1120
141	141	U1_201211_141	20200816_S_5-GLY	5.00	1400
142	142	U1_201211_142	Blank	4.74	17
143	143	U1_201211_143	Sta 0.1 µg/ml	5.00	5111
144	144	U1_201211_144	Blank	4.71	4
145	145	U1_201211_145	20201008_S_1_12-GLY	5.00	3876
146	146	U1_201211_146	20201023_S_1_2-GLY	4.99	3083
147	147	U1_201211_147	20201023_S_3-GLY	4.99	1598
148	148	U1_201211_148	20201023_S_4-GLY	5.00	1705
149	149	U1_201211_149	20201023_S_5-GLY	5.00	1644
150	150	U1_201211_150	20201023_S_6-GLY	5.00	1901
151	151	U1_201211_151	20201023_S_7-GLY	4.99	2698
152	152	U1_201211_152	20201023_S_8-GLY	4.99	2162
153	153	U1_201211_153	GLY-RS-QC1 0.2	5.00	873
154	154	U1_201211_154	GLY-RS-QC2 0.5	5.00	1529
155	155	U1_201211_155	Blank	4.76	1
156	156	U1_201211_156	Sta 0.1 µg/ml	5.00	4174
157	157	U1_201211_157	Blank	4.82	1
158	158	U1_201211_158	Sta Blank	4.72	2
159	159	U1_201211_159	Sta 0.005 µg/ml	4.99	180
160	160	U1_201211_160	Sta 0.01 µg/ml	5.00	456
161	161	U1_201211_161	Sta 0.02 µg/ml	5.00	991
162	162	U1_201211_162	Sta 0.05 µg/ml	4.99	2033
163	163	U1_201211_163	Sta 0.1 µg/ml	5.00	3804
164	164	U1_201211_164	Sta 0.2 µg/ml	5.00	8748
165	165	U1_201211_165	Sta 0.5 µg/ml	4.99	18722
166	166	U1_201211_166	Sta 1 µg/ml	4.99	42261
167	167	U1_201211_167	Sta 2 µg/ml	4.99	89742
168	168	U1_201211_168	Blank	4.82	2
169	169	U1_201211_169	Sta 0.1 µg/ml	5.00	3563
170	170	U1_201211_170	Blank	4.73	1
171	171	U1_201211_171	Blank	4.81	3

Compound 5:  AMPA_FMOC_ql

	#	Name	Sample Text	RT	Area
1	1	U1_201211_001	Sta 0.1µg/ml	5.02	2535
2	2	U1_201211_002	Sta 0.1µg/ml	5.02	2084
3	3	U1_201211_003	Blank	4.68	17
4	4	U1_201211_004	Sta 0 µg/ml	4.70	3
5	5	U1_201211_005	Sta 0.005µg/ml	4.89	10
6	6	U1_201211_006	Sta 0.01µg/ml	5.01	100
7	7	U1_201211_007	Sta 0.02µg/ml	5.03	520
8	8	U1_201211_008	Sta 0.05µg/ml	5.02	1353
9	9	U1_201211_009	Sta 0.1µg/ml	5.02	1995
10	10	U1_201211_010	Sta 0.2µg/ml	5.01	3776
11	11	U1_201211_011	Sta 0.5µg/ml	5.01	9796
12	12	U1_201211_012	Sta 1 µg/ml	5.01	21228
13	13	U1_201211_013	Sta 2 µg/ml	5.00	46745
14	14	U1_201211_014	Blank	4.73	2
15	15	U1_201211_015	Sta 0.1 µg/ml	5.01	1977
16	16	U1_201211_016	Blank	4.77	3
17	17	U1_201211_017	XY-BLANK	5.02	50
18	18	U1_201211_018	XY-0.5 Spiked	5.01	638
19	19	U1_201211_019	Blank	4.78	4
20	20	U1_201211_020	GLY-QC1 - 0.2	4.66	3
21	21	U1_201211_021	GLY-QC2 - 0.5	5.02	780
22	22	U1_201211_022	GLY-QC3 - 1	5.00	681
23	23	U1_201211_023	Blank	4.81	1
24	24	U1_201211_024	Sta 0.1 µg/ml	5.00	1948
25	25	U1_201211_025	Blank	4.76	4
26	26	U1_201211_026	20190528_W_1-GLY	4.72	3
27	27	U1_201211_027	20190528_W_2-GLY	5.02	34
28	28	U1_201211_028	20190528_W_3-GLY	4.69	1
29	29	U1_201211_029	20190528_W_4-GLY	4.81	2
30	30	U1_201211_030	20190528_W_5-GLY	4.86	5
31	31	U1_201211_031	20190528_W_6-GLY	4.81	7
32	32	U1_201211_032	20190528_W_7-GLY	4.80	5
33	33	U1_201211_033	20190528_W_8_12-GLY	4.77	1
34	34	U1_201211_034	Blank	4.82	2
35	35	U1_201211_035	Sta 0.1 µg/ml	5.00	2071
36	36	U1_201211_036	Blank	4.74	6
37	37	U1_201211_037	20190818_W_1-GLY	4.90	25
38	38	U1_201211_038	20190818_W_2-GLY	4.94	9
39	39	U1_201211_039	20190818_W_3-GLY	4.81	2
40	40	U1_201211_040	20190818_W_4-GLY	4.68	2
41	41	U1_201211_041	20190818_W_5-GLY	4.64	3
42	42	U1_201211_042	20190818_W_6-GLY	4.74	4
43	43	U1_201211_043	20190818_W_7-GLY	4.80	6
44	44	U1_201211_044	20190818_W_8_9-GLY	4.77	2
45	45	U1_201211_045	20190818_W_10_12-GLY	4.66	1
46	46	U1_201211_046	Blank	4.64	12
47	47	U1_201211_047	Sta 0.1 µg/ml	5.01	2253
48	48	U1_201211_048	Blank	4.82	10
49	49	U1_201211_049	20200617_W_1_4-GLY	4.93	4
50	50	U1_201211_050	20200617_W_5-GLY	4.61	28
51	51	U1_201211_051	20200617_W_6-GLY	4.81	7
52	52	U1_201211_052	20200617_W_7-GLY	4.78	8
53	53	U1_201211_053	20200617_W_8_9-GLY	4.79	3
54	54	U1_201211_054	20200617_W_10_12-GLY	4.84	4
55	55	U1_201211_055	20200813_W_1_2-GLY	4.79	4
56	56	U1_201211_056	20200813_W_3-GLY	4.70	2
57	57	U1_201211_057	20200813_W_4-GLY	4.99	20
58	58	U1_201211_058	Blank		
59	59	U1_201211_059	Sta 0.1 µg/ml	5.01	2169
60	60	U1_201211_060	Blank	4.76	7
61	61	U1_201211_061	20200813_W_5-GLY	5.01	21
62	62	U1_201211_062	20200813_W_6-GLY	4.69	0
63	63	U1_201211_063	20200813_W_7-GLY	4.72	4
64	64	U1_201211_064	20200813_W_8_12-GLY	4.87	4
65	65	U1_201211_065	20200816_W_1-GLY	4.78	4
66	66	U1_201211_066	20200816_W_2-GLY	4.87	5
67	67	U1_201211_067	20200816_W_3-GLY	4.83	6
68	68	U1_201211_068	20200816_W_4-GLY	5.02	9
69	69	U1_201211_069	20200816_W_5-GLY	4.83	3
70	70	U1_201211_070	Blank	4.80	2
71	71	U1_201211_071	Sta 0.1 µg/ml	5.00	2295
72	72	U1_201211_072	Blank	4.91	12
73	73	U1_201211_073	Sta Blank	4.82	2
74	74	U1_201211_074	Sta 0.005 µg/ml	5.00	110
75	75	U1_201211_075	Sta 0.01 µg/ml	4.99	166
76	76	U1_201211_076	Sta 0.02 µg/ml	5.01	663
77	77	U1_201211_077	Sta 0.05 µg/ml	5.01	1021
78	78	U1_201211_078	Sta 0.1 µg/ml	5.00	1997
79	79	U1_201211_079	Sta 0.2 µg/ml	5.00	4493
80	80	U1_201211_080	Sta 0.5 µg/ml	5.00	11643
81	81	U1_201211_081	Sta 1 µg/ml	5.00	24156
82	82	U1_201211_082	Sta 2 µg/ml	5.00	51116
83	83	U1_201211_083	Blank	4.82	6
84	84	U1_201211_084	Sta 0.1 µg/ml	5.00	2228
85	85	U1_201211_085	Blank	4.86	12
86	86	U1_201211_086	20201008_W_1_12-GLY	4.78	13
87	87	U1_201211_087	20201023_W_1_2-GLY	4.86	7
88	88	U1_201211_088	20201023_W_3-GLY	5.02	87
89	89	U1_201211_089	20201023_W_4-GLY	4.85	2
90	90	U1_201211_090	20201023_W_5-GLY	4.99	41
91	91	U1_201211_091	20201023_W_6-GLY	4.82	3
92	92	U1_201211_092	20201023_W_7-GLY	4.61	15
93	93	U1_201211_093	20201023_W_8-GLY	4.78	4
94	94	U1_201211_094	20201023_W_9_12-GLY	5.02	93
95	95	U1_201211_095	Blank	4.80	14
96	96	U1_201211_096	Sta 0.1 µg/ml	5.00	2441
97	97	U1_201211_097	Blank	4.88	1
98	98	U1_201211_098	20190528_S_1-GLY	5.00	443
99	99	U1_201211_099	20190528_S_2-GLY	5.01	303
100	100	U1_201211_100	20190528_S_3-GLY	5.01	507
101	101	U1_201211_101	20190528_S_4-GLY	5.01	470
102	102	U1_201211_102	20190528_S_5-GLY	4.99	479
103	103	U1_201211_103	20190528_S_6-GLY	5.00	498
104	104	U1_201211_104	20190528_S_7-GLY	4.99	705
105	105	U1_201211_105	20190528_S_8_12-GLY	4.99	722
106	106	U1_201211_106	Blank	4.97	4
107	107	U1_201211_107	Sta 0.1 µg/ml	4.99	2510
108	108	U1_201211_108	Blank	4.83	28
109	109	U1_201211_109	20190818_S_1-GLY	4.99	191
110	110	U1_201211_110	20190818_S_2-GLY	4.99	234
111	111	U1_201211_111	20190818_S_3-GLY	5.01	220
112	112	U1_201211_112	20190818_S_4-GLY	5.00	117
113	113	U1_201211_113	20190818_S_5-GLY	5.00	289
114	114	U1_201211_114	20190818_S_6-GLY	5.01	233
115	115	U1_201211_115	20190818_S_7-GLY	5.00	335
116	116	U1_201211_116	20190818_S_8_9-GLY	4.99	336
117	117	U1_201211_117	20190818_S_10_12-GLY	5.00	481
118	118	U1_201211_118	Blank	4.73	4
119	119	U1_201211_119	Sta 0.1 µg/ml	5.00	1991
120	120	U1_201211_120	Blank	4.75	3
121	121	U1_201211_121	20200617_S_1_4-GLY	5.00	653
122	122	U1_201211_122	20200617_S_5-GLY	5.00	905
123	123	U1_201211_123	20200617_S_6-GLY	4.99	894
124	124	U1_201211_124	20200617_S_7-GLY	4.99	545
125	125	U1_201211_125	20200617_S_8_9-GLY	4.99	901
126	126	U1_201211_126	20200617_S_10_12-GLY	4.99	921
127	127	U1_201211_127	20200813_S_1_2-GLY	4.99	218
128	128	U1_201211_128	20200813_S_3-GLY	4.99	398
129	129	U1_201211_129	20200813_S_4-GLY	4.99	480
130	130	U1_201211_130	Blank	4.79	2
131	131	U1_201211_131	Sta 0.1 µg/ml	5.00	1784
132	132	U1_201211_132	Blank	4.73	3
133	133	U1_201211_133	20200813_S_5-GLY	4.99	646
134	134	U1_201211_134	20200813_S_6-GLY	4.99	389
135	135	U1_201211_135	20200813_S_7-GLY	4.99	516
136	136	U1_201211_136	20200813_S_8_12-GLY	4.99	423
137	137	U1_201211_137	20200816_S_1-GLY	5.00	581
138	138	U1_201211_138	20200816_S_2-GLY	5.00	430
139	139	U1_201211_139	20200816_S_3-GLY	4.99	421
140	140	U1_201211_140	20200816_S_4-GLY	4.99	330
141	141	U1_201211_141	20200816_S_5-GLY	4.99	561
142	142	U1_201211_142	Blank	4.74	11
143	143	U1_201211_143	Sta 0.1 µg/ml	4.99	1779
144	144	U1_201211_144	Blank	4.86	0
145	145	U1_201211_145	20201008_S_1_12-GLY	5.00	1273
146	146	U1_201211_146	20201023_S_1_2-GLY	4.99	1110
147	147	U1_201211_147	20201023_S_3-GLY	5.00	540
148	148	U1_201211_148	20201023_S_4-GLY	4.99	596
149	149	U1_201211_149	20201023_S_5-GLY	5.00	618
150	150	U1_201211_150	20201023_S_6-GLY	4.99	808
151	151	U1_201211_151	20201023_S_7-GLY	5.00	723
152	152	U1_201211_152	20201023_S_8-GLY	5.00	914
153	153	U1_201211_153	GLY-RS-QC1 0.2	4.99	307
154	154	U1_201211_154	GLY-RS-QC2 0.5	4.99	682
155	155	U1_201211_155	Blank	4.75	9
156	156	U1_201211_156	Sta 0.1 µg/ml	5.00	1477
157	157	U1_201211_157	Blank	4.78	1
158	158	U1_201211_158	Sta Blank	4.81	3
159	159	U1_201211_159	Sta 0.005 µg/ml	5.01	64
160	160	U1_201211_160	Sta 0.01 µg/ml	5.00	167
161	161	U1_201211_161	Sta 0.02 µg/ml	5.00	296
162	162	U1_201211_162	Sta 0.05 µg/ml	5.00	846
163	163	U1_201211_163	Sta 0.1 µg/ml	4.99	1509
164	164	U1_201211_164	Sta 0.2 µg/ml	5.00	3706
165	165	U1_201211_165	Sta 0.5 µg/ml	4.99	7125
166	166	U1_201211_166	Sta 1 µg/ml	4.99	17192
167	167	U1_201211_167	Sta 2 µg/ml	4.99	35813
168	168	U1_201211_168	Blank	4.79	6
169	169	U1_201211_169	Sta 0.1 µg/ml	5.00	1564
170	170	U1_201211_170	Blank	4.83	5
171	171	U1_201211_171	Blank	4.76	6

Compound 6:  AMPA_FMOC_IS

	#	Name	Sample Text	RT	Area
1	1	U1_201211_001	Sta 0.1µg/ml	5.03	4978
2	2	U1_201211_002	Sta 0.1µg/ml	5.02	4546
3	3	U1_201211_003	Blank	4.82	5
4	4	U1_201211_004	Sta 0 µg/ml	5.02	4758
5	5	U1_201211_005	Sta 0.005µg/ml	5.01	4046
6	6	U1_201211_006	Sta 0.01µg/ml	5.02	4035
7	7	U1_201211_007	Sta 0.02µg/ml	5.02	4146
8	8	U1_201211_008	Sta 0.05µg/ml	5.01	4139
9	9	U1_201211_009	Sta 0.1µg/ml	5.01	4162
10	10	U1_201211_010	Sta 0.2µg/ml	5.02	4449
11	11	U1_201211_011	Sta 0.5µg/ml	5.01	4274
12	12	U1_201211_012	Sta 1 µg/ml	5.01	4872
13	13	U1_201211_013	Sta 2 µg/ml	5.00	5012
14	14	U1_201211_014	Blank	4.83	3
15	15	U1_201211_015	Sta 0.1 µg/ml	5.01	4462
16	16	U1_201211_016	Blank	4.77	5
17	17	U1_201211_017	XY-BLANK	5.01	2780
18	18	U1_201211_018	XY-0.5 Spiked	5.01	3711
19	19	U1_201211_019	Blank	4.85	15
20	20	U1_201211_020	GLY-QC1 - 0.2	5.00	32
21	21	U1_201211_021	GLY-QC2 - 0.5	5.00	3074
22	22	U1_201211_022	GLY-QC3 - 1	5.01	2289
23	23	U1_201211_023	Blank	4.82	16
24	24	U1_201211_024	Sta 0.1 µg/ml	5.01	4217
25	25	U1_201211_025	Blank		
26	26	U1_201211_026	20190528_W_1-GLY	5.00	4121
27	27	U1_201211_027	20190528_W_2-GLY	5.00	4722
28	28	U1_201211_028	20190528_W_3-GLY	5.01	4962
29	29	U1_201211_029	20190528_W_4-GLY	5.00	4435
30	30	U1_201211_030	20190528_W_5-GLY	5.00	4699
31	31	U1_201211_031	20190528_W_6-GLY	5.01	4948
32	32	U1_201211_032	20190528_W_7-GLY	5.00	4372
33	33	U1_201211_033	20190528_W_8_12-GLY	5.00	4222
34	34	U1_201211_034	Blank	4.93	4
35	35	U1_201211_035	Sta 0.1 µg/ml	5.01	4564
36	36	U1_201211_036	Blank	4.76	2
37	37	U1_201211_037	20190818_W_1-GLY	5.00	4340
38	38	U1_201211_038	20190818_W_2-GLY	5.00	4457
39	39	U1_201211_039	20190818_W_3-GLY	5.01	4455
40	40	U1_201211_040	20190818_W_4-GLY	5.00	4502
41	41	U1_201211_041	20190818_W_5-GLY	5.01	4100
42	42	U1_201211_042	20190818_W_6-GLY	5.01	5220
43	43	U1_201211_043	20190818_W_7-GLY	5.01	4161
44	44	U1_201211_044	20190818_W_8_9-GLY	5.00	4298
45	45	U1_201211_045	20190818_W_10_12-GLY	5.01	4264
46	46	U1_201211_046	Blank	4.73	4
47	47	U1_201211_047	Sta 0.1 µg/ml	5.00	4587
48	48	U1_201211_048	Blank	4.82	2
49	49	U1_201211_049	20200617_W_1_4-GLY	5.00	4393
50	50	U1_201211_050	20200617_W_5-GLY	5.01	4148
51	51	U1_201211_051	20200617_W_6-GLY	5.01	4850
52	52	U1_201211_052	20200617_W_7-GLY	5.01	4746
53	53	U1_201211_053	20200617_W_8_9-GLY	5.00	4737
54	54	U1_201211_054	20200617_W_10_12-GLY	5.00	4813
55	55	U1_201211_055	20200813_W_1_2-GLY	5.01	5024
56	56	U1_201211_056	20200813_W_3-GLY	5.01	4897
57	57	U1_201211_057	20200813_W_4-GLY	5.01	5030
58	58	U1_201211_058	Blank	4.86	7
59	59	U1_201211_059	Sta 0.1 µg/ml	5.00	5192
60	60	U1_201211_060	Blank	4.88	6
61	61	U1_201211_061	20200813_W_5-GLY	5.01	4365
62	62	U1_201211_062	20200813_W_6-GLY	5.01	4495
63	63	U1_201211_063	20200813_W_7-GLY	5.01	4709
